time,ref,sensor
8.23,-0.06081323,-0.053173754
8.230625,-0.060903515,-0.053525585
8.23125,-0.06106,-0.053946967
8.231875,-0.0613063,-0.054449019
8.2325,-0.061657529,-0.055033471
8.233125,-0.062118714,-0.055692656
8.23375,-0.062683003,-0.056410874
8.234375,-0.06333322,-0.057166775
8.235,-0.064041789,-0.057936171
8.235625,-0.064774425,-0.058695376
8.23625,-0.065498935,-0.059424156
8.236875,-0.066183606,-0.060108137
8.2375,-0.066804316,-0.060739824
8.238125,-0.067346976,-0.061318458
8.23875,-0.067807418,-0.061848597
8.239375,-0.068192037,-0.062338227
8.24,-0.068514152,-0.062796084
8.240625,-0.068791495,-0.063229326
8.24125,-0.069040512,-0.063641967
8.241875,-0.069272919,-0.064034265
8.2425,-0.069494599,-0.064403194
8.243125,-0.069702158,-0.064743901
8.24375,-0.069884606,-0.065051937
8.244375,-0.07002979,-0.065325325
8.245,-0.070125529,-0.065566462
8.245625,-0.070165453,-0.06578328
8.24625,-0.070151674,-0.06598906
8.246875,-0.070098456,-0.066201098
8.2475,-0.07002962,-0.066438178
8.248125,-0.069977298,-0.06671786
8.24875,-0.06997647,-0.067053183
8.249375,-0.070059058,-0.06745016
8.25,-0.070247773,-0.067906391
8.250625,-0.07055077,-0.068410916
8.25125,-0.070961509,-0.068945812
8.251875,-0.071452299,-0.069488018
8.2525,-0.07198502,-0.070012699
8.253125,-0.072514496,-0.070496417
8.25375,-0.07299239,-0.070919721
8.254375,-0.073378119,-0.071268573
8.255,-0.07364134,-0.071535148
8.255625,-0.073766397,-0.071717016
8.25625,-0.073752957,-0.071815774
8.256875,-0.073612292,-0.071834963
8.2575,-0.073364689,-0.071778108
